review,recommendationid,playtime_forever,timestamp_created,votes_up,votes_funny,steam_purchase,received_for_free
"재미있음
",179619460,40486,1732337846,0,0,True,False
스껄,179581057,11240,1732292868,0,0,True,False
창작마당 좀 풀어다오...,179555072,2676,1732261863,0,0,True,False
웬레 24시간만 랬는데 dlc 사고 157시간 했어요 재미있어요,179500801,12147,1732195547,0,0,True,False
진짜 재밌고 컨텐츠가 많습니다 깨고 꺠고 깨도 재밌어요 ㅋㅋ,179497876,2231,1732192085,0,1,True,False
네오위즈 인디겜 특 스토리 하나는 기깔나게 만듬 단점이라 함은 약간 한국판 소울류 느낌나서 어려울수도 있다~,179436300,3858,1732119884,0,0,True,False
초반엔 재밌는데 10단 갈수록 같은 패턴인데 딜+피통만 괴랄해져서 게임이 그냥 불쾌함,179413653,6972,1732088306,0,1,True,False
"현 대학생입니다. 정말 제 인생겜입니다
담에도 이런게임 나오면 바로 사겠습니다",179310772,12496,1731945768,0,0,True,False
ㅈㅈ,179261297,7191,1731876544,0,0,True,False
"재미있음
",179224504,6354,1731841565,0,0,True,False
재밌다,179217634,436,1731833627,0,0,True,True
재미가 있다,179216956,2368,1731832908,0,0,True,False
good,179213428,2584,1731828533,0,0,True,False
와! 샌ㅈ 아 여기 아니구나,179206396,2697,1731819626,0,0,True,False
"로그라이크 장르 입문작으로 추천함 
따른 게임들에 비해  체력을 회복시킬수 있는 방법이 많아서 쉬운편이고
너무 어려우면 설정에서 루키모드 키고하면 할만함
",179152359,6879,1731767737,0,0,True,False
드뎌 깻당,179148678,1610,1731764797,0,0,True,False
갓겜,179147765,2582,1731764005,0,0,True,False
"준내 재밌네
",179130712,1640,1731747932,0,0,True,False
난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아난이런게임이너무좋아,179109878,6249,1731723941,0,0,True,False
"국산 인디게임으로써 이 정도 수작이 나온 거에 감탄
초기에 나왔을 때 잠깐 했을 때는 완성도의 의문이 있었지만 DLC까지 나온 현재는 타 로그라이크 게임에도 밀리지 않는다고 생각함",179003340,3877,1731596208,0,0,True,False
걍 사.,179001144,3957,1731593625,0,0,True,False
훌룡한 로그라이트의 정석,178998804,12131,1731590681,0,0,True,False
"재료가 3개인 비빔밥
근데 재료추가가 안됨 돈을 줘도 없음
고추장을 좋아하는 사람은 해볼만함",178984729,20823,1731565144,0,0,True,False
국산 로그라이크게임의 정석,178974056,8369,1731548449,0,0,True,False
"저는 제가 일반을 클리어한 줄 알았죠 그런데 루키 모드가 켜져있었던거에요!
눈물이 멈추지 않아",178954450,330,1731520820,0,1,True,False
GOAT,178943842,636,1731508234,0,0,True,False
"그 죄송한데 모험가 도적 설계하신 분은 게임업계에서 아예 꺼져주셨으면 좋겠어요.
게임을 어렵게 만들려면 합리적으로 피하고 떄리기 어렵게 만들어야지 그냥 딜을 아예 못하도록 만들어버리면 어려운거냐? 초딩이 겜만든것도 아니고 이러면 내가 너보다 훨씬 어렵게 만들 수 있다, 그냥 맵 시작하면 보스 하늘로 올려보내고 1분마다 0.1.초 딜타임 만들어주면 존나 어렵겠지? 아무도 못깰거고  지금 도적이 그짝이야 씨발 창의적으로 어렵게 못낼거같으니까 걍 딜타임 없애버리면 그게 보스냐? 때려쳐라 앞으로 당신들 게임은 할 일 없을듯",178929752,12091,1731485226,4,1,True,False
"good
",178928080,27873,1731481563,0,0,True,False
"수많은 아이템 조합, 스컬이라는 독특한 방식을 활용한 수많은 직업 조합을 가지고 전투하는 로그라이트 갓겜.
조합 자체가 정말 다양하고, 스컬 자체를 강화할 수도 있고 스킬 갸챠도 있다 보니 다양성/성장성을 보고 정말 재밌게 플레이할 수 있었음.
초회차 끝나고 하드모드 들어가서도 재밌고 성장 요소 계속 있긴 한데, 갈수록 딜찍누..가 되는건 좀 아쉬웠지만 그래도 잘 만든 갓겜이라는 생각엔 변화가 없음!
+)도트 그래픽도 귀엽고, 스토리도 좋음!",178921822,4464,1731468858,1,0,True,False
'갓겜',178897321,29278,1731435387,0,0,True,False
내 인생을 책임졌다,178887711,10939,1731423950,0,0,True,False
시간가는줄 모른다는게 단점입니다.,178861272,8791,1731378047,0,0,True,False
굳,178763408,29545,1731250421,0,0,True,False
와정말재미있는스컬이라는게임,178743143,1722,1731226862,0,0,True,False
"장점 재밌음
단점 시간이 많이 걸리고 처음은 좀 어려움
",178711617,13292,1731185213,1,0,True,False
It's funny!!,178653826,13591,1731116107,0,0,True,False
"나가d져라CCㅣ발놈아
ㄺㅎㅃ
",178652550,16634,1731114164,0,0,True,False
"ㅈㄴ 재밋으니까
갱 해",178609453,4045,1731060727,0,0,True,False
"아버지 팰려고 대충 30트 정도 한듯?
그만큼 질리지 않고 겜할수 있음 근데 깨면 뭐....",178608987,1159,1731059865,0,0,True,False
스컬움직이는것까지 다되는데 마녀잡고 경비대장얼굴이 안바껴요 그리고 계속 가만히있는데 무슨 버그인가요,178608588,41,1731059184,0,1,True,False
:),178559635,2218,1730987829,0,0,True,False
운빨겜 재미있습니다 명장시대 회이팅!,178546647,599,1730965868,1,0,True,False
스껄~ 스껄~ 상당히 잘 만든 국산 로그라이크 게임입니다. 도트도 이쁘고 재밌어용. 다만 아쉬운 점이라면 좋은 몇가지 스컬들 이외에는 좀 너무 구린 감이 있는 것 같아용.,178536898,9067,1730947473,0,0,True,False
한국게임중에 명작이라 부를만큼 훌륭하다,178500757,5921,1730899860,0,0,True,False
구울은 신이야 구울은 신이야구울은 신이야 구울은 신이야구울은 신이야 구울은 신이야구울은 신이야 구울은 신이야구울은 신이야 구울은 신이야구울은 신이야 구울은 신이야구울은 신이야 구울은 신이야구울은 신이야 구울은 신이야구울은 신이야 구울은 신이야구울은 신이야 구울은 신이야구울은 신이야 구울은 신이야구울은 신이야 구울은 신이야구울은 신이야 구울은 신이야구울은 신이야 구울은 신이야구울은 신이야 구울은 신이야구울은 신이야 구울은 신이야구울은 신이야 구울은 신이야구울은 신이야 구울은 신이야구울은 신이야 구울은 신이야,178472332,4332,1730849218,2,0,True,False
b,178458347,967,1730831357,0,0,True,False
걍 갓겜임 ㅇㅇ,178457436,6577,1730830259,0,0,True,False
"6시간만의 엔딩
시간가는줄 모르고 달렸네요 ㅎㅎ
아이템 운이 좋아서 빠른클리어 했지만 패턴을 외우고 심화과정까지하면 50시간은 넘을 게임같습니다. 아직 못해본 캐릭터들이 많아 더욱 기대되는 게임! ㅎㅎ",178443479,1190,1730813830,2,0,True,False
"아기자기한 도트 그래픽과 다양한 스컬과 다양한 아이템, 다양한 각인과 다양한 검은 능력을 통해서 무궁무진한 빌드를 짤 수 있다는 것, 그리고 단순해 보이는 도트와 단순한 조작감과는 다르게 생각 외로 높은 난이도인 게임을 클리어하는 것으로 느낄 수 있는 그 성취감과 쾌감이 있었어요. ㅎㅅㅎ ▼

하지만 ""다양하다""는 것이 장점이 될 수도 있지만, 검은 거울 2단계까지 오니깐 ""다양하다""는 것에도 단점이라는 것이 있다는 걸 알게 되었어요? ▼

원하는 스컬도 안 나오지~ 원하는 아이템도 안 나오지~ 원하는 ​검은 능력도 안 나오지~ 특히 가면 갈수록 상점에서는 애매한 능력의 아이템들만 나온다거나,
초반에 물리 스컬, 물리 아이템을 맞추고 있는데, 갑자기 후반부에 보물상자나 상점에서는 마법 스컬, 마법 아이템만 나오지~ ▼

제 특유의 처참한 행운 랭크와 더불어 게임 내에 있는 랜덤 요소 맞물려서 검은 거울 2단계에서부터 막혀 도저히 클리어가 불가능했어요. ㅎㅅㅎ;; ▼

저처럼 운이 좋지 않은 사람은 단순 컨트롤만으로는 클리어 하실 수 있을지 모르겠네요. ㄷ ▼",178441611,2288,1730811175,0,0,True,False
와! 스컬!,178440902,11025,1730810086,0,0,True,False
bb,178430494,1174,1730790690,0,0,True,False
"액션,타격감,스토리,템조합하는 맛 등 상당히 수작! 간만에 재밋게 했습니다. 
템 다양성을 더 추가시키는 dlc, 레전드모드 같은거 팔면 대박일거같네요!",178422220,1698,1730776032,1,0,True,False
재밌음,178412180,3283,1730760120,0,0,True,False
"가벼운 게임, 게임다운 게임",178395738,13115,1730741767,0,0,True,False
god,178388671,682,1730733564,0,0,True,False
갓겜,178367485,6700,1730702171,0,0,True,False
어렵네요이,178359849,71,1730688446,0,0,True,False
게임에 플레이에 있어서 난이도도 적당히 어려운것 같고 로그라이크 형식의 게임이 확실히 취향을 많이타다 보니 구매하시기 전에 한번더 고려해보시는것도 나쁘진 않을것 같습니다 그래도 로그라이크 임문작으로는  이만한 게임도 없는거 같으니 임문하실 생각이 있다면 한번 플레이 해보시는것도 나쁘진 않을것 같습니다 그 외에도 스토리 또한 잘 짜여진것 같고 마지막까지 정말 재미있었던 게임 같습니다. 이 글이 도움이 되었으면 합니다,178320779,2475,1730646167,1,0,True,False
시간이 녹습니다,178310649,2719,1730636895,0,0,True,False
나같은 똥손도 할 수 있다니,178309080,25609,1730635139,0,0,True,False
"진짜 개꿀잼 스토리도 미쳤고 너무 재밌음
온라인만 되면 ㄹㅇ 역대급 반열오름",178306870,11352,1730632610,0,0,True,False
s,178285224,1219,1730603273,0,0,True,False
"아니 무슨 1-1보스에서 이상한 애 있어요
때려도 때려도 안죽어요",178249656,248,1730565639,0,0,True,True
d,178242682,3113,1730559583,0,0,True,False
야이 개 씨발새끼야 이걸 어떻게 깨라고,178236273,622,1730553845,0,0,True,False
"꿀잼
",178234056,1556,1730551562,0,0,True,False
머리를 가져와,178230148,4365,1730547382,0,0,True,False
"미치도록 재밌다.
",178227854,4495,1730544741,0,0,True,False
💀,178130681,1386,1730419190,0,0,True,False
조금 난이도 있지만 할만함 깨부하셈 ㅋ,178096731,2900,1730381018,0,0,True,False
"뭔가 좀 애매함...

타격감이 좋지도 않고
이벤트가 많지도 않고
레벨 디자인도 랜덤성이 없어서 1스테이지에 나오는 적 2스테지에 나오는 적 정해져있음
보스 패턴도 가시성이 좋지 않아서 그냥 리트하다가 좋은 머리 먹어서 깨는 느낌이 듬 내가 실력이 늘어서 깨는 게 아니라
쓰는 거만 쓰게 돼서 여러 머리를 보고 싶다는 욕구도 딱히 들지는 않음 
로그라이크류 특징이 내 캐릭이 트라이를 할수록 강화를 한다거나 뭔가를 얻어서 다음 트라이에 강해진다는게 느껴지는데 이 게임은 강해진다는 느낌이 잘 안듦..
좀만 더 하면 재밌겠지 재밌겠지 하면서 환불 시간 지나도록 해봤는데도 이 게임의 매력을 잘 모르겠음
",178095772,361,1730379888,4,0,True,False
적응되면 ㄱㅊ,178095181,2517,1730379209,0,0,True,False
"갓겜
",178094284,1171,1730378192,0,0,True,False
"굿
",178093388,3687,1730377077,0,0,True,False
이가ㅓㄴ 갓겜이 맞다,178080633,2297,1730355829,0,0,True,False
재미있었으나 .... 검은 거울부터는 이상하게 겁나 어렵다고 느껴지는 게임,178059704,2847,1730322535,0,0,True,False
sewsdfegh,178025805,2643,1730281878,0,0,True,False
"다소 밋밋할수도 있었던 반복플레이들을 무료 업데이트된 DLC를 통해서 보완을 매우 잘한거같은 느낌입니다.
다양한 스컬,아이템,검은능력들로 고점 플레이 노리는것도 매우 재밌었어요.",177957080,9527,1730178570,0,0,True,False
"나의 인생 게임 1 이다.
지나가던 사람들 한번쯤은 꼭 해보기 바란다.",177915820,1143,1730123885,0,0,True,False
 손맛좋고 조합하는맛 좋음 30시간정도면 다즐겨볼듯,177913410,659,1730120957,0,0,True,False
이 겜은 dlc가 본채임,177909912,6772,1730116060,0,0,True,False
"게임은 재미있다.
하지만 죽으면 초기화 된다. 옛날 우리 오락실이나 오락기에서나 하던 그런 방식임. 

잘가다가 죽으면 처음부터 다시 시작함. 그냥 예를들어 더 쉽게 설명 하자면 

슈퍼마리오3 할때 8-8 스테이지 갔다고 치자. 여기서 죽으면 1-1에서 시작함. 게임은 재미있으나
이거 하나 때문에 할 가치가 1도 없음. 환불 받는다.",177906405,23,1730112044,4,0,True,False
